category,rating,label,text_
Home_and_Kitchen_5,5,OR,"I've ordered a number of frames from ArtToFrames, both from the manufacturer and from Amazon.  The make a good frame at a good price.  I would order more as needed."
Home_and_Kitchen_5,5,OR,"Very fragrant, could smell it through the packaging. Long lasting, too. I used half a wax cube and can clearly still smell the lemon scent 12 hours later. Will definitely buy again."
Home_and_Kitchen_5,2,OR,"I  was looking for a soft glow but these are even more yellow than in the photo (I'd assumed it was ""enhanced"") and are much more artificial than I've seen elsewhere."
Home_and_Kitchen_5,5,OR,"This is a really nice slipcover that saved a chair that has good ""bones"" but aestheticly needed help.thank you Amazon for the great price and fast delivery. It's exactly what we needed."
Home_and_Kitchen_5,5,OR,LOVE THIS SHOE RACK!  After several purchases. .. this one holds up! Tall. Sturdy.  Plenty of room for 50 pairs of shoes. Love. Love. Love it! Buy here! Buy this!
Home_and_Kitchen_5,5,OR,Just received this yesterday and tried the recipe that came with it today. Easy and delicious. Pan cleaned up almost by itself. I highly recommend this product.
Home_and_Kitchen_5,5,OR,This table is gorgeous! Easy to put together and perfect if you have young kids as the edges are rounded! Its easy to clean and easy to get under with a vacuum!
Home_and_Kitchen_5,5,OR,"Fun ornament. Very well made with a great attention to detail. Good size too. It is a gift for my brother, who likes quirky ornaments and I'm sure he will love it."
Home_and_Kitchen_5,3,OR,"The color is much darker in person. The material is nice and soft, but I wanted something a little lighter yellow to match my room. It's much more of a mustard color"
Home_and_Kitchen_5,5,OR,This really works nicely.  Now you can add fresh garlic to lots of dishes in just the right size - like granulated only fresh.  Not too hard to clean either.
Home_and_Kitchen_5,5,OR,I bought for my studio 10x12 building it's works great if my building was a little small this would work awsome. Quiet cools fast I like it I would order another aaa
Home_and_Kitchen_5,5,OR,My 4 yr old grandson was able to do the his on his own. They turn out really nice. Good for a bday present. I've bought about 6 different ones. Very satisfied.
Home_and_Kitchen_5,5,OR,"These are great! They are air tight so much so that I would even put liquids in them. Also, they are dishwasher safe even though it didn't state that on the website."
Home_and_Kitchen_5,3,CG,The oil it had on it broke off after a few days.  I just got a new one and it's working great.  I also bought the Tumb
Home_and_Kitchen_5,4,CG,"I guess I would give this a 3.5. I will keep my review for the next time. If you want a nice, solid, clear, and attractive"
Home_and_Kitchen_5,1,CG,Expensive but not working at all. The only reason I gave it 4 stars is because the one we bought from Biscuit is a bit small and the plastic
Home_and_Kitchen_5,2,CG,"They are OK, they match my old Teflon. I will keep them for the next couple years. If you want a nice, solid, clear, and"
Home_and_Kitchen_5,5,CG,"This is a very nice little set, and very comfortable for a travel mug. I would recommend.I bought this for a friend, and she is a very tall"
Home_and_Kitchen_5,5,CG,It is great that it has an easy to use instructions.  I also like the fact that the bottom is adjustable.  I am using it for the instruction booklet
Home_and_Kitchen_5,5,CG,Im using these along with some of the other tools in the kitchen.  They are very pretty and look so nice.  I am very happy with the purchase.
Home_and_Kitchen_5,3,CG,"covers the mattress OK but it has the design flaw. I will keep my mattress in the store.I bought this for a friend, she loves it!I"
Home_and_Kitchen_5,5,CG,"Pretty expensive but worth the money. The only reason I gave it 4 stars is because the one in the picture was the same size as the one in the picture,"
Home_and_Kitchen_5,5,CG,"nice travel size kettle for the price, the only thing I didn't like is the handle has a small clunky grooves. The handle also takes a little getting"
Home_and_Kitchen_5,4,CG,"Not super sturdy but I use it everyday.  I've also used it for a few hours.I bought this for a friend, and she is a very tall"
Home_and_Kitchen_5,4,CG,"its a nice chair and looks nice too.  I've also used this for a few hours.I bought this for a friend, and she is a very tall"
Home_and_Kitchen_5,5,CG,"Works very well. The instruction manual has the instructions on how to use it, but the instructions don't explain how to use it. The instructions are clear, and"
Home_and_Kitchen_5,5,CG,Very comfortable to durable mattress.  The only problem is that it's not really comfortable to sleep on.  I had to get a pillow cover out of the box
Home_and_Kitchen_5,5,CG,"Using the furnace dries out, it's time to try something else.

The first one we bought from Biscuit was a solid stainless steel box."
Home_and_Kitchen_5,5,CG,"These are the only hangers that will work with the stovetop.  These hangers are just the right size for the dishwasher, and they're the perfect"
Home_and_Kitchen_5,2,CG,"Cheap. Top broke within a few days and the box is too large.

The only one we have yet to return is the one with the clear plastic"
Home_and_Kitchen_5,5,CG,I love these hangers.  They are easy to clean and I will keep them for the next couple years.  I had to replace a couple of these h
Home_and_Kitchen_5,5,CG,The foldaway part its pretty small. The only reason i did not rate it 5 stars is because i thought it would be a bit smaller.
Home_and_Kitchen_5,5,CG,I previously purchased one of these and it was very comfortable.  I also have a large one.  I am very happy with the quality and the price.
Home_and_Kitchen_5,5,CG,"Large enough to handle larger items. The only problem is that it's not really a vacuum, but a pair of the best vacuum bags I have ever owned. "
Home_and_Kitchen_5,5,CG,Just as promised. This little guy has the quality and durability of a steel rod. I have one in my bathroom and the other in a closet.
Home_and_Kitchen_5,3,CG,looked great to uniform upholstery and the finish is good.  I have a large one and a small one.  I am very happy with the purchase
Home_and_Kitchen_5,5,CG,"Finally we have a sturdy, sturdy, wide wooden stove that is easy to use and does the job.  The blades are nice and solid and the blades are easy"
Home_and_Kitchen_5,5,CG,"This stand was exactly what I needed and the finish is good.  The only reason I gave it four stars is that the plastic parts are very small, and the"
Home_and_Kitchen_5,5,OR,"I really love this ladle.  It fills my bowl with one scoop or maybe two.  It's attractive & cleans easily, love it.
This one was a gift and my friend loves it."
Home_and_Kitchen_5,5,OR,"I love the weave and weight of this blanket. Some Mexican blankets have a loose weave, but these are a tight. I ordered 3 more for the couch and sitting under the deck."
Home_and_Kitchen_5,5,OR,"Works great, grinds pepper like there's no tomorrow, lol, seriously this is a good peppermill for the money spent...not too big and not too small, just the right size for a table setting."
Home_and_Kitchen_5,5,OR,"I am soooo glad I had this on our last cruise; I have never had such watered down drinks  I would leave the bar with their glass, and add my own alcohol."
Home_and_Kitchen_5,5,OR,"The pillowcases arrived early, which was very much appreciated because the pillow arrived the day before. The pillowcases are very soft and fit the pillow exactly. I am very pleased with this purchase."
Home_and_Kitchen_5,2,OR,"These are quite cheap in terms of quality.  You get what you pay for, I know, but even for $6 it could at least look like it wasn't going to leak ASAP."
Home_and_Kitchen_5,5,OR,Beautiful as always. ...do not believe the reviews were they say this is Not the real Swarovski Annual ornament. .because IT IS.  I HAVE COLLECTED THESE SINCE 1992.....WELL PACKAGED AND FAST SHIPPING
Home_and_Kitchen_5,5,OR,"These look really nice for the price.  I would definitely recommend them for someone who is looking for a stand that doesn't take up a lot of room.
Again, great for the price"
Home_and_Kitchen_5,1,OR,"holes too big, leaves fall out. Will try wetting the leaves next time and see if that helps, but in general its annoying. For context I'm using davidson's bulk tea which is great."
Home_and_Kitchen_5,5,OR,"The basket is a nice heavyweight stainless steel and seems to be just what I needed. The vegetable peeler also seems to be of nice quality.
The follow - up service was good too."
Home_and_Kitchen_5,5,OR,"Accurate, small for storage, and takes AAA batteries. Extremely happy with this purchase!
Accuweight Digital Multifunction Food Meat Scale with LCD Display Perfect for Baking Kitchen Cooking, 11lb Capacity by 0.1oz, Tempered Glass surface."
Home_and_Kitchen_5,1,OR,"What a piece of junk. All drawer fronts were scratched up, particle board is extremely cheap. Took hours to assemble and was impossible to return. Don't waste your time, invest in something better."
Home_and_Kitchen_5,4,OR,"This was a little bit smaller than expected, but it works well for insulating both hot or cold food. I wish there were more styles and colors to choose from for my daughters."
Home_and_Kitchen_5,5,OR,I only needed 5 but for the price this was a better deal. The fit in various bottles and work exactly as expected; nice smooth pour without any dripping or popping from bubbles.
Home_and_Kitchen_5,5,OR,this arrived quickly.  packed well.  exactly what i needed @ a great price.  highly recommend.  would buy this item again.  the best steamer insert i have ever bought.
Home_and_Kitchen_5,2,OR,The back can NOT be easily removed like literally any other picture frame on the planet. Be prepared to work and I hope you want to keep those pictures in there for awhile.
Home_and_Kitchen_5,5,OR,I have 4 of these in the Natural color. I use them as drawers on my record player holder. They hold a lot for their size! And the Natural color matches any furniture.
Home_and_Kitchen_5,1,OR,"Delivered June 26th, 2015. Stopped working August 23 2015.

Two months and amazon will not take it back.

Update: Took it to service center and received new one from Black and Decker within two weeks."
Home_and_Kitchen_5,4,OR,"Good quality and print is nice.  On the thin side as far as throws go, but it's just what we wanted...a thinner layer for summer.  Plus, perfect for Star Wars fans!"
Home_and_Kitchen_5,5,OR,I know it's ridiculous to love a butter dish - but I can't help it. I love this butter dish. Keeps our butter so fresh and neat. It's the small things in life.
Home_and_Kitchen_5,5,OR,"Arrived in perfect condition. This pan is great..  a nice weight, not at all flimsy like some of the pans I've had in the past.  Can't wait to start using it!"
Home_and_Kitchen_5,2,OR,"n my opinion, the image is deceiving. To me, the image looks tapered, which is why I purchased this one over others. It is not tapered it is the basic Mason Jar shape."
Home_and_Kitchen_5,5,OR,"Quick shipping.  So far it does a great job.  Is does make some noise, as most of them do, but is quieter than most.  Easy to clean, empty and operate."
Home_and_Kitchen_5,4,OR,"I love that I now have 2 8 inch pans to bake 2 layer cakes, it helps a lot and I like that it's not a flimsy material that would get dented fast"
Home_and_Kitchen_5,2,OR,Love the skillet but so disappointed. I've been waiting for this to arrive and it has a big gash right out of the box! Now have to endure the returning and replacing hassle.
Home_and_Kitchen_5,3,CG,The fiters are good for keeping things nice and dry. I also love that the dimensions are just the right size.  The plastic parts are also very easy to clean
Home_and_Kitchen_5,5,CG,WOW! Very large bag. I use it as a travel bag for my travel bags. I have one in my bathroom and the other in my office.
Home_and_Kitchen_5,5,CG,I love this case.  It has the wide opening for two full cup cups of coffee.  It is so small that it is difficult to lift out the cup if
Home_and_Kitchen_5,5,CG,"I received this as a gift.  It is a good quality and looks great in my kitchen.I bought this for a friend, she loves it!  It's"
Home_and_Kitchen_5,5,CG,"I like the thickness of the containers, the long handle is a nice touch, the handle fits in a small cup, and the lid is very easy to put on."
Home_and_Kitchen_5,4,CG,"The blister package is not what I expected. The item arrived on time, packaged well, and is well packaged. I am very happy with the purchase."
Home_and_Kitchen_5,4,CG,Bought 2 one for each of my sons.  We've had them for 2 weeks and they are holding up fine.  I am very happy with the purchase.
Home_and_Kitchen_5,5,CG,"I hope these pumps last!  I love the look and feel of these pump, I have them in my bathroom and the dishwasher, they are very easy to clean"
Home_and_Kitchen_5,5,CG,love this product i use it to make an ice cream cone.  It is very strong and sturdy.  I love the fact that it can be used as a cover
Home_and_Kitchen_5,5,CG,"This curtain is so cute!  It is a very comfortable curtain and I love that the curtain has a closed tab.  The curtain is a bit small, but it"
Home_and_Kitchen_5,3,CG,"Have used it twice, was happy with the quality and durability of it.Nice, sturdy, and functional.  Great for the price.  Not too big or too"
Home_and_Kitchen_5,5,CG,Quickly became the favorite blanket for me and the only one I didn't need. I was just starting to get tired of the bedding.  The blanket was a
Home_and_Kitchen_5,5,CG,This frother is very nice and has the design of a good cold cup of tea. It has a nice round top that is nice for both the cup and the tea
Home_and_Kitchen_5,2,CG,"It worked wonderfully, and it has kept the ice cold for a long time. I would recommend.I bought this for a friend, and she is a very tall woman"
Home_and_Kitchen_5,5,CG,"Much nicer looking than the old ones, but the instructions are a little misleading. I was just using them for the bed and I am not sure how the instruction booklet would"
Home_and_Kitchen_5,1,CG,"The bristles are too flexible, and the suction cups are too short. The handle has a suction cup that is too long."
Home_and_Kitchen_5,3,CG,"These are okay for the price. The only problem is that they are small, and the one we bought from Biscuit for our office area is the plastic one."
Home_and_Kitchen_5,3,CG,"These urns are very large.  They are very well made.  I also like the fact that they do not have the dishwasher, which is nice,"
Home_and_Kitchen_5,5,CG,I love this popcorn maker.  I love the popcorn popping feature.  I have a large one.  I have had it for a few months and have used it
Home_and_Kitchen_5,2,CG,"The zipper broke after one use. The only way to fix it is to just throw the zipper in the trash.  The plastic parts are also very cheap plastic, so"
Home_and_Kitchen_5,5,CG,"I love this set. The colors are vibrant and the instructions are clear. The only reason I gave it 4 stars is that the plastic parts are very small, and the"
Home_and_Kitchen_5,3,CG,"These were way lighter-weight than I thought, but they are still a nice size for the price.Great product. Great price! I am very happy with the purchase"
Home_and_Kitchen_5,5,CG,Just what I needed to go with the wide wooden legs for my travel bags. I was just looking for a solution that would fit most bags and then have a tight fitting
Home_and_Kitchen_5,5,CG,"I am making sauerkraut with this. The only problem is that it takes a little getting used to.I bought this for a friend, and she is"
Home_and_Kitchen_5,5,OR,"This glass product is clear glass.  You can see inside so you know what you left inside the last time you used it.  It works good, the lid keeps the flies out."
Home_and_Kitchen_5,5,OR,I set these up in bedroom and they are a  light color but opaque so they still provide darkening quite.  I have not washed them yet so that remains to be seen.
Home_and_Kitchen_5,5,OR,"Omigosh, these are simply stunning and clearly well made. Arrived in a box within a box, canvas is perfectly taut and the coloring is really beautiful. They are a wonderful compliment to my bathroom."
Home_and_Kitchen_5,4,OR,"This is the best peeler I've ever had.  Not perfect, but really good.  The blade doesn't always return to the flat position when I'm  peeling something, but it's comfortable and sharp."
Home_and_Kitchen_5,3,OR,"Hard to drink out of, since the structure ""collapses"" when you grip the ""glass"". The silicone is not firm enough so you have to get used to the glass to not spill the wine."
Home_and_Kitchen_5,4,OR,The statue is nice but had a flaw in it. Probable they don't check them when China sends them to the US because we take anything from China. Like Mattel and the poison toys.
Home_and_Kitchen_5,4,OR,This is a good buy for the money.  Not the top of the line but just under it.  I would recommend these to anyone.  Definitely a good buy and fits perfectly.
Home_and_Kitchen_5,4,OR,Works good.  I would clean it as soon as you get finished juicing.  I would also run the pulp through it an additional time to get all the juice out of it.
Home_and_Kitchen_5,5,OR,"Purchased two of these in different sizes. All clad makes great quality stainless steel cooking and bakeware and these are no exception. Heavy and durable, I expect it to last my lifetime or longer."
Home_and_Kitchen_5,5,OR,This is about the coolest alarm I have ever had. My sons hearing impaired girlfriend has one and after looking at it I really wanted one as well. I don't sleep through this one!!
Home_and_Kitchen_5,4,OR,"Nice well-made frame. It's nothing special, but was what I needed. It looks sleek and nice with a colorful print in it. It's not high end wood, but still nice and glass not plastic."
Home_and_Kitchen_5,4,OR,"The lids are more grey than bright white and the glass has several inclusions but I like the price. If they do not last, then I will provide an update and remove some stars."
Home_and_Kitchen_5,5,OR,"I have not used this yet but I like the quality of the item, I purchased it to keep shrimp chilled in during our card parties and do not think I will be disappointed."
Home_and_Kitchen_5,5,OR,They got to us quick and free of damage and beautiful. They make an artistic splash of red in her kitchen and work well too. No leaking from either stoppers. Very ergonomic as well.
Home_and_Kitchen_5,5,OR,"Hi all,

This is a good item. It does what it is supposed to do. I use it for working out sessions and it has multiple options for beeping and vibrating. It works quite well."
Home_and_Kitchen_5,5,OR,Why dirty a storage dish when you can just put some suction on your leftovers?  These are really a clever invention.  It worked the first time and every time.  Too cool.
Home_and_Kitchen_5,5,OR,"Beautiful. They look like much more expensive cabinets.

Want to add that this cabinet is large enough to keep many things out of sight and small enough to add to the spaciousness of the room."
Home_and_Kitchen_5,5,OR,This set came with cushioned dividers to go between each plate and was much more than I thought.  Especially for the price.  I would highly recommend this for storing your china safely.
Home_and_Kitchen_5,5,OR,Always wanted to take guesswork out of cooking and this thermometer does that job!  Easy to  use.  Used it on fish with great results.  No more overcooked fish for us!
Home_and_Kitchen_5,5,OR,Very soft and warm.  Washed up beautifully; hardly any lint in the dryer filter. Nice size - not too big but not too small.  Liked so much that I bought two more.
Home_and_Kitchen_5,5,OR,perfect design. I redid my bathroom and have these on a shelf. I have 12 of them. Would be perfect for the pantry as well. Highly recommend if you are looking to get organized
Home_and_Kitchen_5,5,OR,Kept coffee warm for hours. fits car cup holder nicely. DID NOT fit under the Keurig brewer.:(  I just brew into another cup and pour into the travel mug. I would buy again.
Home_and_Kitchen_5,5,OR,I saw this at Sur La Table for $25.00 over the weekend and fell in love.  Amazon has the best prices for the exact same item.  Works well and so much fun.
Home_and_Kitchen_5,5,OR,Le Creuset - what can I say - You get what you pay for!  I love all of my pieces and understand the price.  Buy one piece and you will want more.
Home_and_Kitchen_5,5,CG,"I found both of these to be the best tools in the world.  They are strong and sturdy.  I had to replace a couple of the plastic ones, so it"
Home_and_Kitchen_5,5,CG,"Great for quick touch up and cleanup.  It is a little heavy for my small kitchen and doesn't move as easily.  The attachments are small, but not too big"
Home_and_Kitchen_5,5,CG,"I was going to buy another set, but the instructions are a little difficult to read.  The instructions are not very clear.  There is no way to figure out what"
Home_and_Kitchen_5,1,CG,"Bought this for mozzarella....after deep frying it and the crust is thick enough to make cheese. I just cooked a 6 inch slice of cheese, and it is"
Home_and_Kitchen_5,5,CG,"We bought this once already. It is the best. It fits my 2x2 cup. The top is a nice, solid piece of wood."
Home_and_Kitchen_5,5,CG,"Love this blanket, wish I had bought it years ago. I will keep it for a long time.I bought this for a friend, she loves it!I bought this"
Home_and_Kitchen_5,5,CG,"these are great! I used this to make an ice cream cone and it worked just fine!  I highly recommend!  The plastic parts are very sturdy, and the holes"
Home_and_Kitchen_5,4,CG,"I wrote a review and here it is:

I received this product at a discounted rate in exchange for my honest and unbiased review.  The product was packaged in a"
Home_and_Kitchen_5,5,CG,"Great quality, sturdy material and looks great in the kitchen. I will keep my shelves in the store.I bought this for a friend, she loves it!I bought this"
Home_and_Kitchen_5,2,CG,"I like the product, but it takes a long time to set up.

The only downside is that it's very hard to get a good grip on the handle."
Home_and_Kitchen_5,4,CG,"Works well on rugs, less than an inch wide and comfortable.

The only reason I gave it 4 stars is that the plastic parts are very small, and the"
Home_and_Kitchen_5,5,CG,"These are amazing! I absolutely love these and they look just like the picture! They are a great size for two adults and a toddler, both of whom have a couple of"
Home_and_Kitchen_5,5,CG,Just got these as we go to the beach and they are perfect.  They are a bit larger than I expected but they are a solid size and the plastic is sturdy.
Home_and_Kitchen_5,3,CG,Does not sit horizontal. The spout is wide and narrow. The opener is strong and sturdy. The dishwasher is easy to clean.
Home_and_Kitchen_5,5,CG,"Really like them.  I use them as a long-term storage container for my small bags of coffee.  I had to replace a couple of the plastic ones, so"
Home_and_Kitchen_5,5,CG,This is very basic and easy to assemble.  The two screws are also very sturdy and the clips are so small that it's difficult to attach the clip to the wall.
Home_and_Kitchen_5,5,CG,"I love these cups, they are a little wide, but I will keep them for the next cup.I bought this for a friend, she loves it!  It's"
Home_and_Kitchen_5,5,CG,Great apple peeler!  I use it for the peeler I use to make my apple pies and the other two peeler's I use for apples and the peeler
Home_and_Kitchen_5,5,CG,Bought 2 twin sets for my daughter and she loves them.  She also loves the size and the color.  I've had a couple of these for a couple of
Home_and_Kitchen_5,5,CG,"This is no joke...The. Best. Dishwasher safe. Perfect for the cold weather!This is a pretty good size and it is a nice, solid piece of furniture"
Home_and_Kitchen_5,4,CG,"This replaced the clutch in my old electric car, which was a lot more difficult to move around.

I had to replace the crank with the new one, which is"
Home_and_Kitchen_5,5,CG,"Love this thing. Wanted to use it as a long-term storage container for my small vacuum, but it's too heavy and I don't want to have to use the"
Home_and_Kitchen_5,3,CG,Its kinda flimsy and it doesn't really hold the weight of the cup properly. I'm not sure how well it holds up to a full load of coffee or if the
Home_and_Kitchen_5,5,OR,These are the handiest hangers for drying undergarments. I absolutely LOVE them. They take up very little room and can be hung anywhere. I'm going to buy several more sets to give to my daughters.
Home_and_Kitchen_5,5,OR,"This is so great! It's tall and pretty big though so beware, and make sure to measure before you buy it! I definitely recommend for anyone who needs somewhere to dry those hand washed dishes."
Home_and_Kitchen_5,5,OR,"AWESOME, awesome, awesome! We use it in our entry way to hang keys and it's sturdy and has tons of character. Always puts a smile on people's faces when they see it."
Home_and_Kitchen_5,5,OR,I love the material. Its so soft and the color is just as the picture . of coarse my husband didn't like it but its really cool and it works great with out room decor!
Home_and_Kitchen_5,5,OR,The paper towel holder I received is exactly as advertised. Nothing wrong. Has a little bit of weight to it that keeps it from spinning around the counter when you pull off a paper towel.
Home_and_Kitchen_5,5,OR,Love this! I have it in my motor home. We travel extensively and I am on a No Bottled Water kick. It is perfect to make sure we have good drinking water wherever we go.
Home_and_Kitchen_5,3,OR,Pretty but not functional. Fabric is too light and it doesn't stay in place whatsoever no matter how often you adjust it. Give it 3-stars due to the description being accurate and loving the color
Home_and_Kitchen_5,5,OR,"I had one a long time ago and loved it, I was thrilled to find it again.  I even bought one for a friend for a Christmas Present.  It does pasta really well."
Home_and_Kitchen_5,5,OR,I love the smell of it.  It helps me to relax in a deeper level and calms me down.  I like to light one up in the office when I am stressed out.
Home_and_Kitchen_5,5,OR,This was easy to assemble. Instructions were clear. The parts were in great condition and nothing was damaged. It looks awesome once it's all set up and it's a great place for all your makeup.
Home_and_Kitchen_5,5,OR,Very nice sheets.  They wrinkle but I have no problem with my sheets being wrinkled.  Nice and cool in the summer.  Fit was very good ... almost oversized for my regular mattress.
Home_and_Kitchen_5,3,OR,I bought this to cook brown rice...It takes a LONG time to cook! It also takes up a LOT of space on my counter.  Not sure I'll use it all that much for fact.
Home_and_Kitchen_5,5,OR,"I use my Blendtec at least once a day. I make my own smoothies, soups and hummus that is cheaper and healthier than what I can buy. I wish I had gotten one years ago!!!"
Home_and_Kitchen_5,5,OR,"The handle has a little cushion to it and the grating blades are so sharp it works so well, I threw my old one out (different company) it had gotten so dull over the years!"
Home_and_Kitchen_5,5,OR,"Love everything about these protectors. They are cushy enough to keep my bakeware separated but I can still stack them. I use them in all shapes of glass bakeware, also as pot and pan deviders"
Home_and_Kitchen_5,5,OR,These are great Yeti knockoffs at a fraction of the price! Bonus two lids and two straws! This is my new go to gift! I order monogramed initials and put them on......voila.......the recipients love 'em
Home_and_Kitchen_5,5,OR,"This is wonderful.  Heat from the bottom while sleeping is a more restful night's sleep.  I have arthritis and wake up stiff, not with this new heated mattress pad. We are very pleased."
Home_and_Kitchen_5,1,OR,Product is no good. Only works 1 time out of 6 uses. Don't buy! It's a piece of crap. Not even going to give it away; throwing it in the trash. I waste of money!
Home_and_Kitchen_5,5,OR,Good bottle for water and other drinks. Plastic is ruining our society and now is time for us to stop buying food and items that will kill us and take a future from our kids.
Home_and_Kitchen_5,5,OR,"Love, love, love this coffee maker. Just as described.  Attractive on my counter top, best of all the coffee stays hot without tasting ""burned"" for at least two hours.  Easy, easy to clean."
Home_and_Kitchen_5,5,OR,"I love this tool for a quick way to put some juliene carrots, jicama and zuchinni in my salads. When this blade gets too dull to do the job, I will most certainly buy another."
Home_and_Kitchen_5,5,OR,Love how this projector shines the time and outside temperature alternately. Very handy while making a trip to the bathroom in the night! We aim ours at the wall by the door to the bathroom.
Home_and_Kitchen_5,5,OR,"Got this for the guest room in my son's house, since I am the guest usually.  Perfect for me.  Inexpensive and can see the time any time I wake up without my glasses."
Home_and_Kitchen_5,5,CG,What a surprise!  These are a great quality and they fit perfectly on my table!  They are a great size and the seams are solid and clear!  I'm sure
Home_and_Kitchen_5,5,CG,The scrubber does a good job of cleaning the area. I also love that it doesn't have to be so small. The plastic parts are also very easy to clean.
Home_and_Kitchen_5,5,CG,"Large enough to hold a few containers, but not too big to fit my large kitchen sink. Great product. Great price. I am very happy with the purchase."
Home_and_Kitchen_5,5,CG,its great for shoes and shirts. The only problem is that it's kind of hard to put the bottom on top. The plastic part is also hard to put on the outside.
Home_and_Kitchen_5,5,CG,"This mixer is amazing. There are a lot of tools you need to use for a variety of things.

I had to replace a couple of the basic mixer tools in the"
Home_and_Kitchen_5,5,CG,"It holds all my farberwear and has the quality to it.

The only reason I gave it 4 stars is that it's a bit small but the plastic is sturdy"
Home_and_Kitchen_5,5,CG,"Love having this instead of a standard suction cup. I will keep my old one!Great. I bought this for a friend, and she loves it."
Home_and_Kitchen_5,4,CG,"It's a funnel. It's wide, and it's wide enough to fit a lot of cheese. It has a nice round shape, and the design is very clear.
"
Home_and_Kitchen_5,5,CG,"These saved me from buying another set and shipping them back.

The only reason I gave it 4 stars is that the plastic parts are very small, and the cover is very"
Home_and_Kitchen_5,2,CG,"This was supposed to fit a standard 3"" long mattress but it's too small for a 4"" long mattress.  The bed is too firm and the pillow is too short."
Home_and_Kitchen_5,5,CG,Perfect size for average canned vegetables. The only problem is that it's kind of hard to put the bottom on top. The plastic part is also hard to put on the sides.
Home_and_Kitchen_5,5,CG,"Used for moving kitchen ware.  Works well.  Easy to clean.  Clean up is easy.I bought this for a friend, and she is a very tall woman."
Home_and_Kitchen_5,4,CG,"Very easy to use. Quickly put it together. Great quality.

The only reason I gave it 4 stars is that the plastic parts are very small, and the cover"
Home_and_Kitchen_5,4,CG,The poster is made with a matte black paint finish. It looks nice and is well made. The poster is not very bright or bright. The poster is very attractive.
Home_and_Kitchen_5,4,CG,A well made pillow cover.  I love the look and feel of this pillow.  I ordered the pillow cover in the box.  I also ordered the pillow cover in a
Home_and_Kitchen_5,4,CG,"Lol, its a cute gift.  I love the look.  My husband likes it too.  It is so cute.  I am going to get another one for"
Home_and_Kitchen_5,4,CG,No more random coffee mugs.  The quality is just what I wanted.  I am just glad I bought this.  I am a firm believer that if you don't
Home_and_Kitchen_5,5,CG,"I had to buy the second set, as the third set did not fit my needs.  The other two have the same design, but they have the plastic ""glass"" on"
Home_and_Kitchen_5,5,CG,"Easy assembly. Nice and easy to assemble. Easy to clean. Clean up is easy. I bought this for a friend, and she loves it."
Home_and_Kitchen_5,5,CG,"I LOVE THIS LITTLE GUY!!!!  I LOVE IT!!!!  I will keep my beautiful yellow and purple.I bought this for a friend, and she is a very"
Home_and_Kitchen_5,5,CG,"This is the best pop-up pizza pan I've ever owned.  It's been one of my favorite things to bake.  I also bought the Tumbler, which"
Home_and_Kitchen_5,5,CG,I waited about 2 years before I received the box. I did not notice any problems with the box.  I had to replace the box with another box and it was a very
Home_and_Kitchen_5,5,CG,"I instantly fell in love with this item. It is thick and sturdy, and the handle fits perfectly. The top is a nice, solid piece of wood, and the handle is"
Home_and_Kitchen_5,5,OR,"It does not get hot! I love the way that this feels, and co-sleeping with a new baby there are lots of accidents. My brand new Tuft& Needle mattress is still spottless thanks to this purchase!"
Home_and_Kitchen_5,5,OR,This is great!  My hubby can have a little bit of the nerd in him in the kitchen without me going crazy.  It's a fun little decor that doesn't take up too much room.
Home_and_Kitchen_5,5,OR,These hangers are heavy duty and I have a closet full of them. I could not find these hangers in the stores so on line shopping was the best value. I will order more when needed.
Home_and_Kitchen_5,5,OR,"This is a nice hallway rug.  We use it together with the ""Rug Stop Non-Slip Indoor Rug Pad, Size: 2' x 8' Rug Pad"" and it has stayed put on our laminate floor very nicely."
Home_and_Kitchen_5,3,OR,"Cooks pasta just fine. Could do the same with any bowl! What I didn't like was there is a 1/2"" ridge in the bottom and the pasta sticks in there bad and hard to get out!"
Home_and_Kitchen_5,5,OR,I had one of these exact covers a few years back in a plum color and I absolutely loved it so when I updated my bedding I new I had to have another one of these!
Home_and_Kitchen_5,1,OR,"Very cheap. The food gets stuck in the blade. You have to take it apart, get the food out, then try to chop again. Who wants to cut up good before they chop it? Doesn't work."
Home_and_Kitchen_5,5,OR,"Beautiful!!! I purchased the silver, and I love it! Excellent quality & price. I washed in the gentle cycle, and the dryer on low heat, to get the wrinkles out. Worked like a charm! 5+ Stars!!!"
Home_and_Kitchen_5,4,OR,Great looking and pretty but has a bad smell  to it.  I washed it all but something they put on it just stinks. Other than  the smell.  I like it a lot.
Home_and_Kitchen_5,5,OR,"I love it.  This one has an extra step, three instead of two with my other one.  All parts fit securely, so it's not easy to figure out if you don't know the procedure."
Home_and_Kitchen_5,3,OR,The stool looks good and is sturdy but the cushion is super thin.  Sitting on the stool becomes a bit uncomfortable after a while.  The company should definitely add more cushion to the stool.
Home_and_Kitchen_5,5,OR,My Granddaughter is a big One Direction fan and she loved the comforter and sheet set.  Put them on her bed on Christmas day and her mom is having trouble getting them off to wash.
Home_and_Kitchen_5,5,OR,So easy to put together!  It's sturdy and it is high enough that it leaves plenty of storage spece below the bed.  I highly recommend this base to go with a memory foam mattress.
Home_and_Kitchen_5,4,OR,"Great for carpet stairs, though not as great for wood stairs. Tends to scratch them a bit with the plastic casing for the brush. Extremely happy though how it picks up dog hair so easily :)."
